time_s,wall_time_s,cycle_period_s,compute_time_s,dt_s,state,fault_bits,fault_reason,message_age_s,input_timestamp_s,master_sequence,master_raw.position[0],master_raw.position[1],master_raw.position[2],master_raw.orientation_xyzw[0],master_raw.orientation_xyzw[1],master_raw.orientation_xyzw[2],master_raw.orientation_xyzw[3],master_filtered.position[0],master_filtered.position[1],master_filtered.position[2],master_filtered.orientation_xyzw[0],master_filtered.orientation_xyzw[1],master_filtered.orientation_xyzw[2],master_filtered.orientation_xyzw[3],mapped_flange.position[0],mapped_flange.position[1],mapped_flange.position[2],mapped_flange.orientation_xyzw[0],mapped_flange.orientation_xyzw[1],mapped_flange.orientation_xyzw[2],mapped_flange.orientation_xyzw[3],limited_flange.position[0],limited_flange.position[1],limited_flange.position[2],limited_flange.orientation_xyzw[0],limited_flange.orientation_xyzw[1],limited_flange.orientation_xyzw[2],limited_flange.orientation_xyzw[3],target_flange.position[0],target_flange.position[1],target_flange.position[2],target_flange.orientation_xyzw[0],target_flange.orientation_xyzw[1],target_flange.orientation_xyzw[2],target_flange.orientation_xyzw[3],actual_flange.position[0],actual_flange.position[1],actual_flange.position[2],actual_flange.orientation_xyzw[0],actual_flange.orientation_xyzw[1],actual_flange.orientation_xyzw[2],actual_flange.orientation_xyzw[3],true_flange.position[0],true_flange.position[1],true_flange.position[2],true_flange.orientation_xyzw[0],true_flange.orientation_xyzw[1],true_flange.orientation_xyzw[2],true_flange.orientation_xyzw[3],target_joints_rad[0],target_joints_rad[1],target_joints_rad[2],target_joints_rad[3],target_joints_rad[4],target_joints_rad[5],actual_joints_rad[0],actual_joints_rad[1],actual_joints_rad[2],actual_joints_rad[3],actual_joints_rad[4],actual_joints_rad[5],true_joints_rad[0],true_joints_rad[1],true_joints_rad[2],true_joints_rad[3],true_joints_rad[4],true_joints_rad[5],actual_joint_velocity_rad_s[0],actual_joint_velocity_rad_s[1],actual_joint_velocity_rad_s[2],actual_joint_velocity_rad_s[3],actual_joint_velocity_rad_s[4],actual_joint_velocity_rad_s[5],actual_joint_acceleration_rad_s2[0],actual_joint_acceleration_rad_s2[1],actual_joint_acceleration_rad_s2[2],actual_joint_acceleration_rad_s2[3],actual_joint_acceleration_rad_s2[4],actual_joint_acceleration_rad_s2[5],grasp,deadman,clutch,validity_flags,ik_attempted,ik_success,ik_time_s,ik_evaluations,ik_position_error_m,ik_orientation_error_rad,ik_message,command_accepted,feedback_available,feedback_age_s,joint_tracking_error_rad,position_error_m,orientation_error_rad,mapped_position_error_m,mapped_orientation_error_rad
1.330000000000001,1786131423.6996195,0.006843800001661293,0.006124599996837787,0.01,TELEOP,0,,0.0,1.330000000000001,133,0.008250000000000025,0.0,0.0,0.0,0.0,0.0,1.0,0.00586883412889311,0.0,0.0,0.0,0.0,0.0,1.0,-0.014239349761332076,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.014293861054947211,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.01429386201070074,-0.29051700000171676,0.31799999754672637,-2.143447267755566e-10,-1.3935841616356552e-12,1.0105547569519273e-10,1.0,-0.0145522719247131,-0.2905100771301793,0.31757232286886056,-0.0017061071226299569,-4.5105439798619295e-06,0.003052786789504063,0.9999938848167818,-0.0145522719247131,-0.2905100771301793,0.31757232286886056,-0.0017061071226299569,-4.5105439798619295e-06,0.003052786789504063,0.9999938848167818,0.014528632213950628,-0.0027027658699970364,0.01011046209445584,1.0993170310213098,0.016308012043753855,1.099263217982746,0.007153953961467186,-0.0022131391174101734,0.008288045459294052,0.11005780606326111,0.009544881194547973,0.11005780606326111,0.007153953961467186,-0.0022131391174101734,0.008288045459294052,0.11005780606326111,0.009544881194547973,0.11005780606326111,0.05041834531095476,-0.008114384928101145,0.03022422828788449,0.6784290357885379,0.05311587841786568,0.6784290357885379,0.13853486880897128,0.030526938598807805,-0.11380670276556863,1.1051905837405656,0.06972607751823164,1.1051905837405656,0.0,True,False,1,True,True,0.0032290999952238053,4,2.6328728237663717e-09,4.739527957140258e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,0.9835536759344337,0.0004997291665470631,0.006994391339723718,0.0004997317602868417,0.006994391725291792
1.340000000000001,1786131423.7059467,0.00632719999703113,0.006124699997599237,0.01,TELEOP,0,,0.0,1.340000000000001,134,0.008500000000000025,0.0,0.0,0.0,0.0,0.0,1.0,0.006109214887478243,0.0,0.0,0.0,0.0,0.0,1.0,-0.014167235533756536,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.014222692095086701,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.01422269301302635,-0.2905170000016247,0.31799999757256886,-2.1206322060151092e-10,-1.4088347946166485e-12,9.705506479312796e-11,1.0,-0.014450934631463203,-0.29050938168051105,0.3175713387354679,-0.0018630680996881573,-5.296850576155527e-06,0.0032473152642727423,0.9999929919218303,-0.014450934631463203,-0.29050938168051105,0.3175713387354679,-0.0018630680996881573,-5.296850576155527e-06,0.0032473152642727423,0.9999929919218303,0.015056473638075876,-0.002717247244691754,0.010169337374020482,1.1112365152732642,0.01679960861635397,1.1111804128556007,0.007671000735682942,-0.0022910217301350005,0.008578165412451927,0.11694340555798938,0.010082156798252062,0.11694340555798938,0.007671000735682942,-0.0022910217301350005,0.008578165412451927,0.11694340555798938,0.010082156798252062,0.11694340555798938,0.051704677421575675,-0.0077882612724827025,0.029011995315787468,0.6885599494728264,0.053727560370408815,0.6885599494728264,0.12863321106209158,0.032612365561844214,-0.12122329720970199,1.0130913684288516,0.061168195254313516,1.0130913684288516,0.0,True,False,1,True,True,0.0031931999983498827,4,2.5951951379097536e-09,4.664439085221796e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,0.9892592249580487,0.00048569607145623604,0.007487635485249649,0.0004856986451635277,0.007487635864683553
1.350000000000001,1786131423.7133296,0.006371900002704933,0.007135799998650327,0.01,TELEOP,0,,0.0,1.350000000000001,135,0.008750000000000025,0.0,0.0,0.0,0.0,0.0,1.0,0.006350474705627097,0.0,0.0,0.0,0.0,0.0,1.0,-0.014094857588311879,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.01415118419153057,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.01415118507359875,-0.2905170000015166,0.31799999759890496,-2.0973724331125662e-10,-1.4233093503731751e-12,9.326021971373129e-11,1.0,-0.014347651777299457,-0.2905086469125402,0.317572299623627,-0.002026579578868497,-6.178125647189068e-06,0.0034433120373517745,0.9999920182377732,-0.014347651777299457,-0.2905086469125402,0.317572299623627,-0.002026579578868497,-6.178125647189068e-06,0.0034433120373517745,0.9999920182377732,0.015583781143376484,-0.0027303876705251392,0.010223885955622486,1.122619058626494,0.017291680254705198,1.122560668654079,0.008199910142656369,-0.0023654652774965793,0.008855537317729775,0.12392187176149029,0.010624725570095068,0.12392187176149029,0.008199910142656369,-0.0023654652774965793,0.008855537317729775,0.12392187176149029,0.010624725570095068,0.12392187176149029,0.05289094069734266,-0.007444354736157851,0.02773719052778473,0.6978466203500908,0.054256877184300535,0.6978466203500908,0.11862632757669873,0.034390653632485106,-0.12748047880027344,0.9286670877264471,0.052931681389172154,0.9286670877264471,0.0,True,False,1,True,True,0.0033676000020932406,4,2.5579882702301114e-09,4.590825878744066e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,0.9942931097152747,0.00047073824766567183,0.007990880851990342,0.00047074079733712046,0.007990881225508107
1.360000000000001,1786131423.7197275,0.007398799993097782,0.0061344999994616956,0.01,TELEOP,0,,0.0,1.360000000000001,136,0.009000000000000025,0.0,0.0,0.0,0.0,0.0,1.0,0.006592533259874197,0.0,0.0,0.0,0.0,0.0,1.0,-0.014022240022037748,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.014079366597727152,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.014079367445762056,-0.2905170000013946,0.3179999976255949,-2.0737930080933667e-10,-1.4368978210844291e-12,8.965987921705498e-11,1.0,-0.014242639697617732,-0.2905078733715366,0.31757521140214234,-0.002196373686077508,-7.15984020929113e-06,0.00364024721438052,0.9999909622049522,-0.014242639697617732,-0.2905078733715366,0.31757521140214234,-0.002196373686077508,-7.15984020929113e-06,0.00364024721438052,0.9999909622049522,0.01611048815948702,-0.002742273079078631,0.010274435253032099,1.1334959503149684,0.017784161148881823,1.133435275312173,0.008739678335276668,-0.0024363219167556796,0.009119648355451846,0.13098546578136613,0.011171798580248287,0.13098546578136613,0.008739678335276668,-0.0024363219167556796,0.009119648355451846,0.13098546578136613,0.011171798580248287,0.13098546578136613,0.05397681926202984,-0.00708566392591001,0.02641110377220706,0.7063594019875833,0.05470730101532185,0.7063594019875833,0.10858785646871758,0.03586908102478405,-0.13260867555776695,0.8512781637492436,0.04504238310213133,0.8512781637492436,0.0,True,False,1,True,True,0.003224000000045635,4,2.5213022039368225e-09,4.518722519506347e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,0.9986971868650036,0.00045517519619775286,0.00850308550099402,0.00045517771624373904,0.008503085868803642
1.370000000000001,1786131423.7265468,0.00633679999737069,0.006617400009417906,0.01,TELEOP,0,,0.0,1.370000000000001,137,0.009250000000000026,0.0,0.0,0.0,0.0,0.0,1.0,0.006835317565557328,0.0,0.0,0.0,0.0,0.0,1.0,-0.01394940473033281,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.014007266149075472,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.01400726696481476,-0.2905170000012607,0.3179999976525174,-2.0500022854041937e-10,-1.4503334894144994e-12,8.624339278266785e-11,1.0,-0.014136112401915535,-0.2905070618359251,0.3175800685016081,-0.002372161036175774,-8.24713581420774e-06,0.003837605377135183,0.999989822732698,-0.014136112401915535,-0.2905070618359251,0.3175800685016081,-0.002372161036175774,-8.24713581420774e-06,0.003837605377135183,0.999989822732698,0.016636540138212186,-0.0027529818901554687,0.010321283561079586,1.1438964748140128,0.01827699028367511,1.1438335178853505,0.00928930516325455,-0.0025034728636695756,0.009370094828958382,0.13812709363291897,0.011722623781940313,0.13812709363291897,0.00928930516325455,-0.0025034728636695756,0.009370094828958382,0.13812709363291897,0.011722623781940313,0.13812709363291897,0.054962682797788126,-0.006715094691389585,0.025044647350653513,0.7141627851552846,0.055082520169202544,0.7141627851552846,0.09858635357582908,0.037056923452042506,-0.13664564215535469,0.7803383167701397,0.03752191538806959,0.7803383167701397,0.0,True,False,1,True,True,0.003686700001708232,4,2.4851774022273495e-09,4.448151075110656e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.0025104845336024,0.00043936363706542023,0.009023207300138269,0.00043936611990205856,0.009023207662437981
1.380000000000001,1786131423.7329702,0.006827100005466491,0.006214599998202175,0.01,TELEOP,0,,0.0,1.380000000000001,138,0.009500000000000026,0.0,0.0,0.0,0.0,0.0,1.0,0.007078761306361225,0.0,0.0,0.0,0.0,0.0,1.0,-0.013876371608091641,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013934907447875455,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013934908232960381,-0.2905170000011163,0.31799999767956744,-2.026094160275416e-10,-1.4626469797030962e-12,8.300054877922734e-11,1.0,-0.014028280343963272,-0.2905062133118814,0.3175868545622624,-0.002553633475836523,-9.44477005073975e-06,0.004034887864507315,0.9999885992084052,-0.014028280343963272,-0.2905062133118814,0.3175868545622624,-0.002553633475836523,-9.44477005073975e-06,0.004034887864507315,0.9999885992084052,0.01716189294343421,-0.002762585689247056,0.010364702721995302,1.1538480301383853,0.018770111327773287,1.1537827948649384,0.009847800504041078,-0.0025668272929627125,0.00960657776226324,0.14534025249684243,0.012276487769226288,0.14534025249684243,0.009847800504041078,-0.0025668272929627125,0.00960657776226324,0.14534025249684243,0.012276487769226288,0.14534025249684243,0.05584953407865277,-0.0063354429293137025,0.023648293330485803,0.7213158863923442,0.05538639872859746,0.7213158863923442,0.08868512808646428,0.03796517620758819,-0.1396354020167709,0.7153101237059617,0.030387855939490935,0.7153101237059617,0.0,True,False,1,True,True,0.00327580000157468,4,2.449646278780692e-09,4.379123469228131e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.0057693811810937,0.0004237002940219983,0.009550209382276268,0.0004237027296204367,0.009550209739254875
1.390000000000001,1786131423.7402928,0.006434499999159016,0.0071017000009305775,0.01,TELEOP,0,,0.0,1.390000000000001,139,0.009750000000000026,0.0,0.0,0.0,0.0,0.0,1.0,0.007322804225106761,0.0,0.0,0.0,0.0,0.0,1.0,-0.01380315873246798,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013862313036132546,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013862313792112245,-0.29051700000096314,0.31799999770665405,-2.0021493429564305e-10,-1.4747975394288502e-12,7.992157764978826e-11,1.0,-0.013919349309240034,-0.29050532902527876,0.3175955431303526,-0.0027404668013457857,-1.0757067808649894e-05,0.004231614745907844,0.9999872915005663,-0.013919349309240034,-0.29050532902527876,0.3175955431303526,-0.0027404668013457857,-1.0757067808649894e-05,0.004231614745907844,0.9999872915005663,0.017686511453856857,-0.002771149848983173,0.010404940566916836,1.1633762430164185,0.01926347248241289,1.1633087333664949,0.010414190059135783,-0.0026263210931204524,0.009828897970602789,0.15261898145543892,0.012832717151413339,0.15261898145543892,0.010414190059135783,-0.0026263210931204524,0.009828897970602789,0.15261898145543892,0.012832717151413339,0.15261898145543892,0.05663895550947044,-0.005949380015773991,0.02223202083395476,0.7278728958596489,0.05562293821870503,0.7278728958596489,0.07894214308176706,0.0386062913539711,-0.1416272496531042,0.6557009467304652,0.02365394901075758,0.6557009467304652,0.0,True,False,1,True,True,0.003352100000483915,4,2.414734336140002e-09,4.3116425416224897e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.008507777641543,0.0004086230122969641,0.010083065194519358,0.0004086253877403052,0.010083065546356532
1.400000000000001,1786131423.7466738,0.007324200007133186,0.006158600008348003,0.01,TELEOP,0,,0.0,1.400000000000001,140,0.010000000000000026,0.0,0.0,0.0,0.0,0.0,1.0,0.007567391570191628,0.0,0.0,0.0,0.0,0.0,1.0,-0.01372978252894252,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013789503556752448,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013789504285088364,-0.2905170000008027,0.3179999977336999,-1.9782373326018912e-10,-1.4864247987632618e-12,7.699719966080203e-11,1.0,-0.01380951941881781,-0.2905044104111828,0.317606098391596,-0.002932323426887511,-1.2187878960967888e-05,0.004427326499519487,0.9999858999560156,-0.01380951941881781,-0.2905044104111828,0.317606098391596,-0.002932323426887511,-1.2187878960967888e-05,0.004427326499519487,0.9999858999560156,0.01821036834923912,-0.0027787340973020012,0.010442223144388097,1.1725050800757337,0.019757026299892295,1.172435300327929,0.010987520611653869,-0.0026819155002385303,0.010036950697509772,0.15995781633415238,0.013390679565282573,0.15995781633415238,0.010987520611653869,-0.0026819155002385303,0.010036950697509772,0.15995781633415238,0.013390679565282573,0.15995781633415238,0.05733305525180856,-0.0055594407118077895,0.020805272690698328,0.7338834878713448,0.05579624138692333,0.7338834878713448,0.06940997423381147,0.03899393039662014,-0.14267481432564325,0.6010592011695931,0.017330316821830064,0.6010592011695931,0.0,True,False,1,True,True,0.0032519999949727207,4,2.3804600307352397e-09,4.245704071424962e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.0107572615609797,0.00039460840722786895,0.010620763135956416,0.0003946107063728527,0.010620763482823136
1.410000000000001,1786131423.75294,0.006393699994077906,0.006031099997926503,0.01,TELEOP,0,,0.0,1.410000000000001,141,0.010250000000000026,0.0,0.0,0.0,0.0,0.0,1.0,0.007812473592599334,0.0,0.0,0.0,0.0,0.0,1.0,-0.013656257922220208,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013716497903674829,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.01371649860574517,-0.29051700000063585,0.3179999977606378,-1.9544174608300666e-10,-1.4976527821478395e-12,7.421860344390881e-11,1.0,-0.013698984247949762,-0.29050345910112557,0.31761847593123155,-0.003128854981941942,-1.3740542951102056e-05,0.004621585409077648,0.9999844253917188,-0.013698984247949762,-0.29050345910112557,0.31761847593123155,-0.003128854981941942,-1.3740542951102056e-05,0.004621585409077648,0.9999844253917188,0.01873344305486945,-0.00278539303550318,0.010476756749184548,1.1812569544320768,0.020250729480609755,1.1811849091091278,0.011566864746206667,-0.0027335956340916617,0.010230719905866692,0.16735174830630636,0.013949784346852477,0.16735174830630636,0.011566864746206667,-0.0027335956340916617,0.010230719905866692,0.16735174830630636,0.013949784346852477,0.16735174830630636,0.05793441345527978,-0.005168013385313147,0.01937692083569206,0.7393931972153994,0.05591047815699026,0.7393931972153994,0.06013582034712194,0.039142732649464246,-0.1428351855006266,0.5509709344054602,0.01142367700669323,0.5509709344054602,0.0,True,False,1,True,True,0.0031851000094320625,4,2.3468374915242212e-09,4.1812974145829193e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.0125472637415813,0.00038216359717015646,0.011162310784019382,0.00038216580057459534,0.011162311126078305
1.420000000000001,1786131423.7601893,0.006224199998541735,0.007056299989926629,0.01,TELEOP,0,,0.0,1.420000000000001,142,0.010500000000000027,0.0,0.0,0.0,0.0,0.0,1.0,0.008058005088857576,0.0,0.0,0.0,0.0,0.0,1.0,-0.013582598473342734,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013643313361500379,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013643314038604568,-0.2905170000004639,0.3179999977874119,-1.9307402348803022e-10,-1.5082194766604576e-12,7.1577437622547e-11,1.0,-0.01358793005681028,-0.2905024769084157,0.3176326235110493,-0.003329704819368294,-1.541786060301499e-05,0.004813976693841791,0.9999828690815141,-0.01358793005681028,-0.2905024769084157,0.3176326235110493,-0.003329704819368294,-1.541786060301499e-05,0.004813976693841791,0.9999828690815141,0.019255720822636147,-0.002791176609566798,0.010508729765433858,1.1896528272860256,0.02074454265578494,1.189578521098044,0.012151325036744159,-0.0027813689580089428,0.010410272304218642,0.17479618594744753,0.014509482884881363,0.17479618594744753,0.012151325036744159,-0.0027813689580089428,0.010410272304218642,0.17479618594744753,0.014509482884881363,0.17479618594744753,0.05844602905374916,-0.004777332391728117,0.017955239835194918,0.7444437641141162,0.05596985380288862,0.7444437641141162,0.05116155984693788,0.039068099358502875,-0.14216810004971392,0.5050566898716718,0.0059375645898356606,0.5050566898716718,0.0,True,False,1,True,True,0.004113099988899194,4,2.3138747706239477e-09,4.118406626279432e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.0139052061257705,0.0003718093121143634,0.011706738712390467,0.00037181139743329124,0.0117067390497963
1.430000000000001,1786131423.7665963,0.007281900005182251,0.0061809000035282224,0.01,TELEOP,0,,0.0,1.430000000000001,143,0.010750000000000027,0.0,0.0,0.0,0.0,0.0,1.0,0.008303944985748855,0.0,0.0,0.0,0.0,0.0,1.0,-0.01350881650427535,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013569965735165227,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013569966388528167,-0.29051700000028763,0.31799999781397364,-1.9072484501046178e-10,-1.5184983899924195e-12,6.906581793414045e-11,1.0,-0.013476535130134859,-0.29050146581175784,0.31764848185464983,-0.0035345104185287787,-1.722207330877981e-05,0.005004109387156798,0.9999812327382664,-0.013476535130134859,-0.29050146581175784,0.31764848185464983,-0.0035345104185287787,-1.722207330877981e-05,0.005004109387156798,0.9999812327382664,0.01977719193013115,-0.002796130538226011,0.010538314338251411,1.197712304296279,0.021238430161746636,1.1976357420921313,0.012740037712052048,-0.0028252636825735135,0.010575751183499823,0.18228692045182693,0.015069268678608297,0.18228692045182693,0.012740037712052048,-0.0028252636825735135,0.010575751183499823,0.18228692045182693,0.015069268678608297,0.18228692045182693,0.05887126753078881,-0.004389472456457071,0.016547887928118097,0.7490734504379398,0.055978579372693224,0.7490734504379398,0.04252384770396459,0.03878599352710457,-0.140735190707682,0.46296863238236563,0.0008725569804610258,0.46296863238236563,0.0,True,False,1,True,True,0.003279799988376908,4,2.281577187079452e-09,4.057011685885902e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.014856641338578,0.000364052442262891,0.012253103905814413,0.000364054385320527,0.012253104238714342
1.440000000000001,1786131423.7734494,0.006391000002622604,0.0066436000051908195,0.01,TELEOP,0,,0.0,1.440000000000001,144,0.011000000000000027,0.0,0.0,0.0,0.0,0.0,1.0,0.008550255962959542,0.0,0.0,0.0,0.0,0.0,1.0,-0.013434923211112145,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.01349646947021167,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013496470100988022,-0.290517000000108,0.3179999978402826,-1.883978098155838e-10,-1.528205144216374e-12,6.667632268766017e-11,1.0,-0.01336496922191133,-0.29050042793747416,0.3176659854330384,-0.003742905670432307,-1.9154849594737776e-05,0.005191616979524568,0.9999795184919399,-0.01336496922191133,-0.29050042793747416,0.3176659854330384,-0.003742905670432307,-1.9154849594737776e-05,0.005191616979524568,0.9999795184919399,0.020297850981900196,-0.002800296701199108,0.010565667887774284,1.2054537266326562,0.021732359810558054,1.205374913358411,0.013332175812124892,-0.00286532713160927,0.010727370133287256,0.18982009374750805,0.015628677122385415,0.18982009374750805,0.013332175812124892,-0.00286532713160927,0.010727370133287256,0.18982009374750805,0.015628677122385415,0.18982009374750805,0.05921381000728429,-0.004006344903575644,0.015161894978743297,0.7533173295681115,0.05594084437771168,0.7533173295681115,0.03425424764954797,0.03831275528814263,-0.1385992949374799,0.4243879130171685,-0.003773499498154788,0.4243879130171685,0.0,True,False,1,True,True,0.0035634999949252233,4,2.249946240715198e-09,3.9970890488664714e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.015425383844452,0.00035934858097804226,0.012800492779430987,0.00035935035759262,0.012800493107965083
1.450000000000001,1786131423.7800565,0.00687689999176655,0.006373700001859106,0.01,TELEOP,0,,0.0,1.450000000000001,145,0.011250000000000027,0.0,0.0,0.0,0.0,0.0,1.0,0.008796904110201894,0.0,0.0,0.0,0.0,0.0,1.0,-0.01336092876693944,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013422837764195245,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013422838373473474,-0.2905169999999257,0.3179999978663052,-1.8609592594960066e-10,-1.5377270391912728e-12,6.440193628216928e-11,1.0,-0.013253393100770394,-0.2904993655406193,0.3176850632434691,-0.0039545230343260105,-2.1217278925401836e-05,0.005376157842434727,0.999977728864124,-0.013253393100770394,-0.2904993655406193,0.3176850632434691,-0.0039545230343260105,-2.1217278925401836e-05,0.005376157842434727,0.999977728864124,0.02081769629922535,-0.0028037134909490997,0.010590934479083911,1.2128942567119956,0.022226302660819916,1.212813197375501,0.013926951851685418,-0.002901624087387462,0.010865406700771546,0.19739216926854908,0.01618728503986468,0.19739216926854908,0.013926951851685418,-0.002901624087387462,0.010865406700771546,0.19739216926854908,0.01618728503986468,0.19739216926854908,0.05947760395605258,-0.003629695577819222,0.013803656748429032,0.7572075521041022,0.05586079174792633,0.7572075521041022,0.02637939487682943,0.037664932575642185,-0.13582382303142643,0.3890222535990714,-0.008005262978534716,0.3890222535990714,0.0,True,False,1,True,True,0.0033618000015849248,4,2.2189803066095695e-09,3.938612327019703e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.015633632885148,0.00035805934041347853,0.013348023812279149,0.0003580609288026297,0.013348024136580707
1.460000000000001,1786131423.7863908,0.006623200009926222,0.006084599997848272,0.01,TELEOP,0,,0.0,1.460000000000001,146,0.011500000000000028,0.0,0.0,0.0,0.0,0.0,1.0,0.009043858615660044,0.0,0.0,0.0,0.0,0.0,1.0,-0.013286842415301994,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.01334908266975608,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.01334908325856233,-0.29051699999974134,0.31799999789201355,-1.8382168280231843e-10,-1.5467716233459183e-12,6.223606286145479e-11,1.0,-0.013141958191307819,-0.29049828098528674,0.31770563957524084,-0.0041689955574392016,-2.340987247736854e-05,0.005557415449361955,0.9999758667395645,-0.013141958191307819,-0.29049828098528674,0.31770563957524084,-0.0041689955574392016,-2.340987247736854e-05,0.005557415449361955,0.9999758667395645,0.02133672938677392,-0.002806416131123049,0.010614246060749531,1.220049958698761,0.022720232791686924,1.219966658339532,0.014523620009720682,-0.002934235130487858,0.010990196049854215,0.2049999051628367,0.016744709990274994,0.2049999051628367,0.014523620009720682,-0.002934235130487858,0.010990196049854215,0.2049999051628367,0.016744709990274994,0.2049999051628367,0.05966681580352633,-0.0032611043100395556,0.012478934908266879,0.7607735894287604,0.05574249504103125,0.7607735894287604,0.018921184747374503,0.03685912677796665,-0.1324721840162152,0.35660373246581556,-0.011829670689508047,0.35660373246581556,0.0,True,False,1,True,True,0.0031941000052029267,4,2.1886753412351542e-09,3.881552838296854e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.0155020874434464,0.00036041367016333186,0.013894849806448726,0.0003604150534435194,0.013894850126644648
1.470000000000001,1786131423.7934532,0.006298399996012449,0.00684870000986848,0.01,TELEOP,0,,0.0,1.470000000000001,147,0.011750000000000028,0.0,0.0,0.0,0.0,0.0,1.0,0.0092910914828986,0.0,0.0,0.0,0.0,0.0,1.0,-0.013212672555130428,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013275215189867932,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.013275215759169788,-0.2905169999995556,0.31799999791738487,-1.8157711905283852e-10,-1.5553943190483282e-12,6.017251372846732e-11,1.0,-0.013030806306234648,-0.29049717672439845,0.3177276347568998,-0.004385958751686543,-2.5732570504581175e-05,0.005735098410345905,0.9999739353352601,-0.013030806306234648,-0.29049717672439845,0.3177276347568998,-0.004385958751686543,-2.5732570504581175e-05,0.005735098410345905,0.9999739353352601,0.021854954466102385,-0.002808436964687825,0.010635723584006152,1.226935873909169,0.02321412708246111,1.2268503375728772,0.015121477866088992,-0.0029632549882896092,0.011102124672167162,0.21264032973260033,0.017300609369069072,0.21264032973260033,0.015121477866088992,-0.0029632549882896092,0.011102124672167162,0.21264032973260033,0.017300609369069072,0.21264032973260033,0.059785785636830874,-0.002901985780175125,0.011192862231294594,0.7640424569763637,0.05558993787940789,0.7640424569763637,0.01189698333045446,0.035911852986443026,-0.12860726769722838,0.32688675476033047,-0.015255716162335814,0.32688675476033047,0.0,True,False,1,True,True,0.0036191999970469624,4,2.1590253830376374e-09,3.8258803339058586e-10,`gtol` termination condition is satisfied.,True,True,0.010000000000000009,1.0150500535359244,0.00036648415260611886,0.014440159784970168,0.0003664853207203187,0.014440160101181336
